L 11/05/2023 - 22:04:29: [abm.smx] AUTH ID: STEAM_1:0:581571919, (Homelander) ADDED TO QDB.
L 11/05/2023 - 22:05:20: [abm.smx] AUTH ID: STEAM_1:1:216999935, (Crippling PTSD) ADDED TO QDB.
L 11/05/2023 - 22:06:55: [abm.smx] AUTH ID: STEAM_1:1:509046783, (Driver) ADDED TO QDB.
L 11/05/2023 - 22:09:57: [abm.smx] AUTH ID: STEAM_1:0:30382676, (Sugus-1972) ADDED TO QDB.
L 11/05/2023 - 22:11:25: [abm.smx] AUTH ID: STEAM_1:1:453359903, (Heyco) ADDED TO QDB.
L 11/05/2023 - 22:11:57: [abm.smx] AUTH ID: STEAM_1:0:240450662, (Karlosmb /CZ/) ADDED TO QDB.
L 11/05/2023 - 22:18:28: [abm.smx] AUTH ID: STEAM_1:1:216999935, (Crippling PTSD) ADDED TO QDB.
L 11/05/2023 - 22:29:28: [abm.smx] AUTH ID: STEAM_1:0:581571919, (Homelander) ADDED TO QDB.
L 11/05/2023 - 22:30:29: [abm.smx] AUTH ID: STEAM_1:1:453359903, (Heyco) ADDED TO QDB.
L 11/05/2023 - 22:40:44: [abm.smx] AUTH ID: STEAM_1:1:194520848, (Jstzjgsc) ADDED TO QDB.
L 11/08/2023 - 21:30:47: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 11/08/2023 - 21:31:14: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 11/08/2023 - 21:33:02: [abm.smx] AUTH ID: STEAM_1:1:26375687, (Sebastian L. Shaw [ES]) ADDED TO QDB.
L 11/08/2023 - 21:51:01: [abm.smx] AUTH ID: STEAM_1:1:60000430, (LICHO) ADDED TO QDB.
L 11/08/2023 - 22:04:16: [abm.smx] AUTH ID: STEAM_1:0:568326458, (V!P.KARMA) ADDED TO QDB.
L 11/08/2023 - 22:14:56: [abm.smx] AUTH ID: STEAM_1:1:23454273, (AGUADO) ADDED TO QDB.
L 11/08/2023 - 22:16:14: [abm.smx] AUTH ID: STEAM_1:0:545735967, (Majlus <3) ADDED TO QDB.
L 11/08/2023 - 22:16:38: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 11/08/2023 - 22:18:52: [abm.smx] AUTH ID: STEAM_1:0:545735967, (Majlus <3) ADDED TO QDB.
L 11/08/2023 - 22:20:14: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 11/08/2023 - 22:21:08: [abm.smx] AUTH ID: STEAM_1:0:654028111, (🔥) ADDED TO QDB.
L 11/22/2023 - 20:58:42: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 11/22/2023 - 20:58:57: [abm.smx] AUTH ID: STEAM_1:0:434577302, (marian_tender) ADDED TO QDB.
L 11/22/2023 - 20:58:57: [abm.smx] AUTH ID: STEAM_1:1:577184365, (E-4 Sgt. Tom) ADDED TO QDB.
L 11/22/2023 - 20:59:01: [abm.smx] AUTH ID: STEAM_1:0:13002788, (Bed & Breakfast) ADDED TO QDB.
L 11/22/2023 - 20:59:02: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 11/22/2023 - 20:59:08: [abm.smx] AUTH ID: STEAM_1:1:194520848, (Jstzjgsc) ADDED TO QDB.
L 11/22/2023 - 21:00:11: [abm.smx] AUTH ID: STEAM_1:1:632063304, (Sedly_CZE) ADDED TO QDB.
L 11/22/2023 - 21:04:15: [abm.smx] AUTH ID: STEAM_1:1:564094701, (kotenok) ADDED TO QDB.
L 11/22/2023 - 21:09:31: [abm.smx] AUTH ID: STEAM_1:0:558763108, (özel adam :)) ADDED TO QDB.
L 11/22/2023 - 21:26:36: [abm.smx] AUTH ID: STEAM_1:1:113240457, (Баракуда) ADDED TO QDB.
L 11/22/2023 - 21:36:05: [abm.smx] AUTH ID: STEAM_1:0:38761954, (sieb34) ADDED TO QDB.
L 11/22/2023 - 21:37:30: [abm.smx] AUTH ID: STEAM_1:1:772940628, (イライラする) ADDED TO QDB.
L 11/29/2023 - 21:04:59: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 11/29/2023 - 21:05:12: [abm.smx] AUTH ID: STEAM_1:1:531732261, (Thctties) ADDED TO QDB.
L 11/29/2023 - 21:05:12: [abm.smx] AUTH ID: STEAM_1:0:13002788, (Bed & Breakfast) ADDED TO QDB.
L 11/29/2023 - 21:05:13: [abm.smx] AUTH ID: STEAM_1:1:693146805, (reichtangleSS) ADDED TO QDB.
L 11/29/2023 - 21:05:16: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 11/29/2023 - 21:05:25: [abm.smx] AUTH ID: STEAM_1:0:560568594, (iöx) ADDED TO QDB.
L 11/29/2023 - 21:05:27: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 11/29/2023 - 21:05:47: [abm.smx] AUTH ID: STEAM_1:0:35143404, (Yaman) ADDED TO QDB.
L 11/29/2023 - 21:23:40: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 11/29/2023 - 21:27:57: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 11/29/2023 - 21:45:39: [abm.smx] AUTH ID: STEAM_1:0:795557438, (smillix4) ADDED TO QDB.
L 12/03/2023 - 21:39:17: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 12/03/2023 - 21:39:27: [abm.smx] AUTH ID: STEAM_1:1:762551757, (Ayesha Erotica) ADDED TO QDB.
L 12/03/2023 - 21:39:39: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 12/03/2023 - 21:39:59: [abm.smx] AUTH ID: STEAM_1:1:27182278, (adobos5) ADDED TO QDB.
L 12/03/2023 - 21:42:43: [abm.smx] AUTH ID: STEAM_1:0:220713432, (Seyko) ADDED TO QDB.
L 12/03/2023 - 21:52:53: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 12/03/2023 - 22:16:11: [abm.smx] AUTH ID: STEAM_1:0:240450662, (Karlosmb /CZ/) ADDED TO QDB.
L 12/03/2023 - 22:23:02: [abm.smx] AUTH ID: STEAM_1:1:23711782, (spartanbrett) ADDED TO QDB.
L 12/04/2023 - 21:11:16: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 12/04/2023 - 21:11:19: [abm.smx] AUTH ID: STEAM_1:0:46954094, (Notte) ADDED TO QDB.
L 12/04/2023 - 21:11:29: [abm.smx] AUTH ID: STEAM_1:1:762551757, (Ayesha Erotica) ADDED TO QDB.
L 12/04/2023 - 21:11:35: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 12/04/2023 - 21:11:43: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 12/04/2023 - 21:14:12: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 12/04/2023 - 21:14:58: [abm.smx] AUTH ID: STEAM_1:1:643958995, (Anubis) ADDED TO QDB.
L 12/04/2023 - 21:38:14: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 12/04/2023 - 21:43:16: [abm.smx] AUTH ID: STEAM_1:1:194520848, (Jstzjgsc) ADDED TO QDB.
L 12/04/2023 - 21:48:07: [abm.smx] AUTH ID: STEAM_1:0:240450662, (Karlosmb /CZ/) ADDED TO QDB.
L 12/04/2023 - 21:49:24: [abm.smx] AUTH ID: STEAM_1:1:693146805, (reichtangleSS) ADDED TO QDB.
L 12/08/2023 - 21:45:40: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 12/08/2023 - 21:46:05: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 12/08/2023 - 21:46:10: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 12/08/2023 - 21:52:03: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 12/08/2023 - 21:52:25: [abm.smx] AUTH ID: STEAM_1:0:560568594, (iöx) ADDED TO QDB.
L 12/08/2023 - 21:52:27: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 12/08/2023 - 21:52:28: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 12/08/2023 - 21:56:47: [abm.smx] AUTH ID: STEAM_1:0:38761954, (sieb34) ADDED TO QDB.
L 12/08/2023 - 22:03:24: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 12/08/2023 - 22:05:24: [abm.smx] AUTH ID: STEAM_1:0:45976335, (Electrostalin1234) ADDED TO QDB.
L 12/08/2023 - 22:06:30: [abm.smx] AUTH ID: STEAM_1:1:56387574, (Carmelone) ADDED TO QDB.
L 12/08/2023 - 22:07:53: [abm.smx] AUTH ID: STEAM_1:1:56387574, (Carmelone) ADDED TO QDB.
L 12/08/2023 - 22:17:15: [abm.smx] AUTH ID: STEAM_1:1:793788490, (tokyoelpapulince) ADDED TO QDB.
L 12/08/2023 - 22:19:55: [abm.smx] AUTH ID: STEAM_1:0:35143404, (Yaman) ADDED TO QDB.
L 12/08/2023 - 22:57:02: [abm.smx] AUTH ID: STEAM_1:1:79828150, (smoluks) ADDED TO QDB.
L 12/09/2023 - 22:10:22: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 12/09/2023 - 22:10:39: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 12/09/2023 - 22:10:39: [abm.smx] AUTH ID: STEAM_1:0:589969464, (Vladimir Makarov) ADDED TO QDB.
L 12/09/2023 - 22:11:07: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 12/09/2023 - 22:16:07: [abm.smx] AUTH ID: STEAM_1:1:106606526, (guzzydepoche) ADDED TO QDB.
L 12/09/2023 - 22:19:26: [abm.smx] AUTH ID: STEAM_1:0:38761954, (sieb34) ADDED TO QDB.
L 12/09/2023 - 22:20:59: [abm.smx] AUTH ID: STEAM_1:1:123555002, (Olejka) ADDED TO QDB.
L 12/09/2023 - 22:25:42: [abm.smx] AUTH ID: STEAM_1:1:56387574, (Carmelone) ADDED TO QDB.
L 12/09/2023 - 23:11:03: [abm.smx] AUTH ID: STEAM_1:0:741319017, (Soner) ADDED TO QDB.
L 12/09/2023 - 23:12:31: [abm.smx] AUTH ID: STEAM_1:0:240450662, (Karlosmb /CZ/) ADDED TO QDB.
L 12/13/2023 - 21:48:07: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 12/13/2023 - 21:48:21: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 12/13/2023 - 21:48:28: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 12/13/2023 - 22:01:08: [abm.smx] AUTH ID: STEAM_1:0:127227836, (Sumo_SMyT) ADDED TO QDB.
L 12/13/2023 - 22:18:33: [abm.smx] AUTH ID: STEAM_1:0:127227836, (Sumo_SMyT) ADDED TO QDB.
L 12/29/2023 - 21:17:25: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 12/29/2023 - 21:17:42: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 12/29/2023 - 21:18:10: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 12/29/2023 - 21:18:40: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 12/29/2023 - 21:34:56: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 12/29/2023 - 22:08:57: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 12/29/2023 - 22:10:00: [abm.smx] AUTH ID: STEAM_1:0:13002788, (Bed & Breakfast) ADDED TO QDB.
L 12/29/2023 - 22:17:03: [abm.smx] AUTH ID: STEAM_1:0:25290696, (Kevin McCallister) ADDED TO QDB.
L 01/13/2024 - 21:28:41: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 01/13/2024 - 21:29:02: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 01/13/2024 - 21:29:11: [abm.smx] AUTH ID: STEAM_1:0:80035394, (Blackcat) ADDED TO QDB.
L 01/13/2024 - 21:29:23: [abm.smx] AUTH ID: STEAM_1:0:764952618, (A e G o N) ADDED TO QDB.
L 01/13/2024 - 21:30:04: [abm.smx] AUTH ID: STEAM_1:0:17099928, (Horu_San) ADDED TO QDB.
L 01/13/2024 - 21:31:44: [abm.smx] AUTH ID: STEAM_1:0:179276485, (petrosgaming) ADDED TO QDB.
L 01/13/2024 - 21:32:32: [abm.smx] AUTH ID: STEAM_1:0:80035394, (Blackcat) ADDED TO QDB.
L 01/13/2024 - 21:35:52: [abm.smx] AUTH ID: STEAM_1:0:80035394, (Blackcat) ADDED TO QDB.
L 01/13/2024 - 21:36:00: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 01/13/2024 - 21:38:18: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 01/13/2024 - 21:44:39: [abm.smx] AUTH ID: STEAM_1:1:558818294, (MiniBiels) ADDED TO QDB.
L 01/13/2024 - 21:48:01: [abm.smx] AUTH ID: STEAM_1:1:43215431, (Thegatow) ADDED TO QDB.
L 01/13/2024 - 21:52:32: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 02/02/2024 - 21:37:34: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 02/02/2024 - 21:37:59: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 02/02/2024 - 21:48:18: [abm.smx] AUTH ID: STEAM_1:0:77387796, (Kireman ŋ9.01 [BLR]) ADDED TO QDB.
L 02/02/2024 - 21:49:45: [abm.smx] AUTH ID: STEAM_1:1:10595355, (Puper [RUS]) ADDED TO QDB.
L 02/02/2024 - 21:55:18: [abm.smx] AUTH ID: STEAM_1:0:193742421, (RBMK-600:Nihil) ADDED TO QDB.
L 02/02/2024 - 22:06:33: [abm.smx] AUTH ID: STEAM_1:1:670226685, (DarKSkY) ADDED TO QDB.
L 02/03/2024 - 21:08:29: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 02/03/2024 - 21:08:40: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 02/03/2024 - 21:08:44: [abm.smx] AUTH ID: STEAM_1:1:693146805, (reichtangleSS) ADDED TO QDB.
L 02/03/2024 - 21:08:44: [abm.smx] AUTH ID: STEAM_1:1:762551757, (Nora_Kabrhelova_Queen) ADDED TO QDB.
L 02/03/2024 - 21:08:56: [abm.smx] AUTH ID: STEAM_1:0:764952618, (DusT-In) ADDED TO QDB.
L 02/03/2024 - 21:09:06: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 02/03/2024 - 21:09:14: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 02/03/2024 - 21:14:14: [abm.smx] AUTH ID: STEAM_1:0:33154583, (76561198026574894) ADDED TO QDB.
L 02/03/2024 - 21:16:42: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 02/03/2024 - 21:33:25: [abm.smx] AUTH ID: STEAM_1:0:45976335, (Electrostalin1234) ADDED TO QDB.
L 02/03/2024 - 21:44:55: [abm.smx] AUTH ID: STEAM_1:1:510904885, (S.S) ADDED TO QDB.
L 02/03/2024 - 21:47:07: [abm.smx] AUTH ID: STEAM_1:0:51491479, (Kaiser Wilhelm) ADDED TO QDB.
L 02/03/2024 - 22:00:31: [abm.smx] AUTH ID: STEAM_1:1:804541479, (KomutanJojo) ADDED TO QDB.
L 02/03/2024 - 22:06:27: [abm.smx] AUTH ID: STEAM_1:1:68269720, (Lord_Chicken) ADDED TO QDB.
L 02/03/2024 - 22:10:13: [abm.smx] AUTH ID: STEAM_1:1:23611827, (bin_nur_ein_weiterer_toter) ADDED TO QDB.
L 02/03/2024 - 22:20:16: [abm.smx] AUTH ID: STEAM_1:0:240450662, (Karlosmb /CZ/) ADDED TO QDB.
L 02/03/2024 - 22:33:41: [abm.smx] AUTH ID: STEAM_1:1:52087132, (Flamingo) ADDED TO QDB.
L 02/03/2024 - 22:40:55: [abm.smx] AUTH ID: STEAM_1:0:45976335, (Electrostalin1234) ADDED TO QDB.
L 02/03/2024 - 22:42:59: [abm.smx] AUTH ID: STEAM_1:1:435431349, (SistekiKirpi) ADDED TO QDB.
L 02/03/2024 - 22:43:16: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 02/03/2024 - 22:43:29: [abm.smx] AUTH ID: STEAM_1:1:30559170, (Siwy) ADDED TO QDB.
L 02/09/2024 - 21:05:59: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 02/09/2024 - 21:06:21: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 02/09/2024 - 21:06:27: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 02/09/2024 - 21:06:29: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 02/09/2024 - 21:06:35: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 02/09/2024 - 21:06:38: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 02/09/2024 - 21:06:44: [abm.smx] AUTH ID: STEAM_1:0:764952618, (D𝓾ƨT-Iɳ) ADDED TO QDB.
L 02/09/2024 - 21:09:05: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 02/09/2024 - 21:13:44: [abm.smx] AUTH ID: STEAM_1:0:560568594, (Anonymous) ADDED TO QDB.
L 02/09/2024 - 22:33:48: [abm.smx] AUTH ID: STEAM_1:1:693146805, (reichtangleSS) ADDED TO QDB.
L 02/09/2024 - 22:38:47: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 02/09/2024 - 22:38:57: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 02/09/2024 - 22:38:58: [abm.smx] AUTH ID: STEAM_1:1:693146805, (reichtangleSS) ADDED TO QDB.
L 02/09/2024 - 22:38:58: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 02/09/2024 - 22:38:59: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 02/09/2024 - 22:39:02: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 02/09/2024 - 23:30:50: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 02/09/2024 - 23:32:08: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 02/10/2024 - 21:05:57: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 02/10/2024 - 21:06:19: [abm.smx] AUTH ID: STEAM_1:1:711457829, (el cholo juanito) ADDED TO QDB.
L 02/10/2024 - 21:06:20: [abm.smx] AUTH ID: STEAM_1:0:589969464, (Vladimir Makarov) ADDED TO QDB.
L 02/10/2024 - 21:06:21: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 02/10/2024 - 21:06:22: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 02/10/2024 - 21:06:27: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 02/10/2024 - 21:06:28: [abm.smx] AUTH ID: STEAM_1:0:764952618, (D𝓾ƨT-Iɳ) ADDED TO QDB.
L 02/10/2024 - 21:07:02: [abm.smx] AUTH ID: STEAM_1:1:65133433, (Defton) ADDED TO QDB.
L 02/10/2024 - 21:09:23: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 02/10/2024 - 21:34:32: [abm.smx] AUTH ID: STEAM_1:1:62705582, (Niolox) ADDED TO QDB.
L 02/10/2024 - 22:22:11: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 02/10/2024 - 22:24:44: [abm.smx] AUTH ID: STEAM_1:1:693146805, (reichtangleSS) ADDED TO QDB.
L 02/10/2024 - 22:31:05: [abm.smx] AUTH ID: STEAM_1:1:693146805, (reichtangleSS) ADDED TO QDB.
L 02/11/2024 - 20:59:42: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 02/11/2024 - 21:00:07: [abm.smx] AUTH ID: STEAM_1:1:693146805, (reichtangleSS) ADDED TO QDB.
L 02/11/2024 - 21:00:25: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 02/11/2024 - 21:00:52: [abm.smx] AUTH ID: STEAM_1:1:693146805, (reichtangleSS) ADDED TO QDB.
L 02/11/2024 - 21:00:56: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 02/11/2024 - 21:01:16: [abm.smx] AUTH ID: STEAM_1:0:764952618, (D𝓾ƨT-Iɳ) ADDED TO QDB.
L 02/11/2024 - 21:02:03: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 02/11/2024 - 21:02:26: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 02/11/2024 - 21:02:48: [abm.smx] AUTH ID: STEAM_1:0:764952618, (D𝓾ƨT-Iɳ) ADDED TO QDB.
L 02/11/2024 - 21:07:56: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 02/11/2024 - 21:14:44: [abm.smx] AUTH ID: STEAM_1:0:497206011, (SaVo) ADDED TO QDB.
L 02/11/2024 - 21:17:27: [abm.smx] AUTH ID: STEAM_1:0:497206011, (SaVo) ADDED TO QDB.
L 02/11/2024 - 21:18:21: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 02/11/2024 - 21:18:28: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 02/11/2024 - 21:19:15: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 02/11/2024 - 21:20:56: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 02/11/2024 - 21:24:52: [abm.smx] AUTH ID: STEAM_1:0:240450662, (Karlosmb /CZ/) ADDED TO QDB.
L 02/11/2024 - 21:30:22: [abm.smx] AUTH ID: STEAM_1:0:240450662, (Karlosmb /CZ/) ADDED TO QDB.
L 02/11/2024 - 21:30:59: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 02/11/2024 - 21:31:08: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 02/11/2024 - 21:31:09: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 02/11/2024 - 21:31:36: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 02/11/2024 - 21:42:36: [abm.smx] AUTH ID: STEAM_1:0:560568594, (Anonymous) ADDED TO QDB.
L 02/11/2024 - 21:44:04: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 02/11/2024 - 21:50:54: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 02/11/2024 - 21:51:12: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 02/11/2024 - 21:51:12: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 02/11/2024 - 21:51:15: [abm.smx] AUTH ID: STEAM_1:0:764952618, (D𝓾ƨT-Iɳ) ADDED TO QDB.
L 02/11/2024 - 21:51:15: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 02/11/2024 - 21:51:22: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 02/11/2024 - 21:51:46: [abm.smx] AUTH ID: STEAM_1:1:693146805, (reichtangleSS) ADDED TO QDB.
L 02/11/2024 - 21:53:55: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 02/11/2024 - 21:57:34: [abm.smx] AUTH ID: STEAM_1:0:30133376, (Der Koomer) ADDED TO QDB.
L 02/11/2024 - 21:58:40: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 02/11/2024 - 22:03:19: [abm.smx] AUTH ID: STEAM_1:0:560568594, (Anonymous) ADDED TO QDB.
L 02/11/2024 - 22:19:07: [abm.smx] AUTH ID: STEAM_1:1:58939273, (Munkey) ADDED TO QDB.
L 02/11/2024 - 22:19:17: [abm.smx] AUTH ID: STEAM_1:0:712569630, (ProTein) ADDED TO QDB.
L 02/11/2024 - 22:30:11: [abm.smx] AUTH ID: STEAM_1:0:497206011, (SaVo) ADDED TO QDB.
L 02/11/2024 - 22:30:26: [abm.smx] AUTH ID: STEAM_1:0:712569630, (ProTein) ADDED TO QDB.
L 02/11/2024 - 22:31:36: [abm.smx] AUTH ID: STEAM_1:0:560568594, (Anonymous) ADDED TO QDB.
L 02/11/2024 - 22:33:28: [abm.smx] AUTH ID: STEAM_1:0:712569630, (ProTein) ADDED TO QDB.
L 02/11/2024 - 22:41:42: [abm.smx] AUTH ID: STEAM_1:0:712569630, (ProTein) ADDED TO QDB.
L 02/11/2024 - 22:44:18: [abm.smx] AUTH ID: STEAM_1:0:38387226, (Badmamajama) ADDED TO QDB.
L 02/11/2024 - 22:48:31: [abm.smx] AUTH ID: STEAM_1:0:712569630, (ProTein) ADDED TO QDB.
L 02/24/2024 - 21:09:22: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 02/24/2024 - 21:09:41: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 02/24/2024 - 21:09:47: [abm.smx] AUTH ID: STEAM_1:0:560568594, (io) ADDED TO QDB.
L 02/24/2024 - 21:09:57: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
